,Dis No,Year,Neighbors,Total Deaths
1985,2018-0238-NGA,2018,2018-0365-NGA,199.0
1986,2018-0365-NGA,2018,2018-0238-NGA,101.0
1987,2018-0004-PHL,2018,2017-0422-PHL,6.0
1988,2018-0004-PHL,2018,2017-0524-PHL,58.0
1989,2018-0004-PHL,2018,2017-0525-PHL,91.0
1990,2018-0004-PHL,2018,2017-0432-PHL,9.0
1991,2018-0004-PHL,2018,2018-0044-PHL,
1992,2018-0347-PHL,2018,2018-0455-PHL,182.0
1993,2018-0347-PHL,2018,2018-0341-PHL,84.0
1994,2018-0347-PHL,2018,2018-0399-PHL,12.0
1995,2018-0347-PHL,2018,2018-0227-PHL,16.0
1996,2018-0316-PNG,2018,2018-0055-PNG,145.0
1997,2018-0316-PNG,2018,2018-0317-PNG,25.0
1998,2018-0317-PNG,2018,2018-0055-PNG,145.0
1999,2018-0317-PNG,2018,2018-0316-PNG,11.0
2000,2018-0247-ROU,2018,2018-0165-ROU,
2001,2018-0477-RWA,2018,2018-0104-RWA,24.0
2002,2018-0477-RWA,2018,2018-0135-RWA,24.0
2003,2019-0072-PER,2019,2019-0093-PER,10.0
2004,2019-0321-IND,2019,2019-0155-IND,50.0
2005,2019-0321-IND,2019,2019-0311-IND,10.0
2006,2019-0321-IND,2019,2019-0164-IND,50.0
2007,2019-0225-MEX,2019,2019-0297-MEX,2.0
2008,2019-0022-IDN,2019,2018-0425-IDN,35.0
2009,2019-0022-IDN,2019,2018-0471-IDN,13.0
2010,2019-0022-IDN,2019,2018-0472-IDN,9.0
2011,2019-0022-IDN,2019,2019-0107-IDN,9.0
2012,2019-0022-IDN,2019,2019-0168-IDN,18.0
2013,2019-0022-IDN,2019,2019-0111-IDN,206.0
2014,2019-0022-IDN,2019,2019-0167-IDN,2.0
2015,2019-0107-IDN,2019,2018-0472-IDN,9.0
2016,2019-0107-IDN,2019,2019-0022-IDN,2.0
2017,2019-0107-IDN,2019,2019-0168-IDN,18.0
2018,2019-0107-IDN,2019,2019-0111-IDN,206.0
2019,2019-0107-IDN,2019,2019-0167-IDN,2.0
2020,2019-0107-IDN,2019,2019-0210-IDN,1.0
2021,2019-0107-IDN,2019,2019-0281-IDN,2.0
2022,2019-0168-IDN,2019,2019-0022-IDN,2.0
2023,2019-0168-IDN,2019,2019-0107-IDN,9.0
2024,2019-0168-IDN,2019,2019-0111-IDN,206.0
2025,2019-0168-IDN,2019,2019-0167-IDN,2.0
2026,2019-0168-IDN,2019,2019-0210-IDN,1.0
2027,2019-0168-IDN,2019,2019-0281-IDN,2.0
2028,2019-0125-IRN,2019,2019-0082-IRN,5.0
2029,2019-0110-MOZ,2019,2019-0165-MOZ,45.0
2030,2019-0082-PAK,2019,2019-0201-PAK,20.0
2031,2019-0093-PER,2019,2019-0072-PER,51.0
2032,2019-0013-IDN,2019,2018-0454-IDN,33.0
2033,2019-0013-IDN,2019,2019-0117-IDN,5.0
2034,2019-0155-IND,2019,2019-0321-IND,50.0
2035,2019-0155-IND,2019,2019-0311-IND,10.0
2036,2019-0155-IND,2019,2019-0164-IND,50.0
2037,2019-0085-IDN,2019,2019-0109-IDN,9.0
2038,2019-0109-IDN,2019,2019-0085-IDN,
2039,2019-0111-IDN,2019,2018-0472-IDN,9.0
2040,2019-0111-IDN,2019,2019-0022-IDN,2.0
2041,2019-0111-IDN,2019,2019-0107-IDN,9.0
2042,2019-0111-IDN,2019,2019-0168-IDN,18.0
2043,2019-0111-IDN,2019,2019-0167-IDN,2.0
2044,2019-0111-IDN,2019,2019-0210-IDN,1.0
2045,2019-0111-IDN,2019,2019-0281-IDN,2.0
2046,2019-0117-IDN,2019,2018-0454-IDN,33.0
2047,2019-0117-IDN,2019,2019-0013-IDN,84.0
2048,2019-0167-IDN,2019,2019-0022-IDN,2.0
2049,2019-0167-IDN,2019,2019-0107-IDN,9.0
2050,2019-0167-IDN,2019,2019-0168-IDN,18.0
2051,2019-0167-IDN,2019,2019-0111-IDN,206.0
2052,2019-0167-IDN,2019,2019-0210-IDN,1.0
2053,2019-0167-IDN,2019,2019-0281-IDN,2.0
2054,2019-0210-IDN,2019,2019-0107-IDN,9.0
2055,2019-0210-IDN,2019,2019-0168-IDN,18.0
2056,2019-0210-IDN,2019,2019-0111-IDN,206.0
2057,2019-0210-IDN,2019,2019-0167-IDN,2.0
2058,2019-0210-IDN,2019,2019-0281-IDN,2.0
2059,2019-0281-IDN,2019,2019-0107-IDN,9.0
2060,2019-0281-IDN,2019,2019-0168-IDN,18.0
2061,2019-0281-IDN,2019,2019-0111-IDN,206.0
2062,2019-0281-IDN,2019,2019-0167-IDN,2.0
2063,2019-0281-IDN,2019,2019-0210-IDN,1.0
2064,2019-0311-IND,2019,2019-0321-IND,50.0
2065,2019-0311-IND,2019,2019-0155-IND,50.0
2066,2019-0311-IND,2019,2019-0164-IND,50.0
2067,2019-0164-IND,2019,2019-0321-IND,50.0
2068,2019-0164-IND,2019,2019-0155-IND,50.0
2069,2019-0164-IND,2019,2019-0311-IND,10.0
2070,2019-0217-IND,2019,2019-0223-IND,22.0
2071,2019-0223-IND,2019,2019-0217-IND,90.0
2072,2019-0082-IRN,2019,2019-0125-IRN,70.0
2073,2019-0297-MEX,2019,2019-0225-MEX,7.0
2074,2019-0165-MOZ,2019,2019-0110-MOZ,603.0
2075,2019-0048-MOZ,2019,2019-0099-MOZ,10.0
2076,2019-0099-MOZ,2019,2019-0048-MOZ,18.0
2077,2019-0048-MWI,2019,2019-0101-MWI,60.0
2078,2019-0101-MWI,2019,2019-0048-MWI,
2079,2019-0201-PAK,2019,2019-0082-PAK,25.0
2080,2019-0021-PHL,2019,2018-0455-PHL,182.0
2081,2019-0021-PHL,2019,2018-0399-PHL,12.0
2082,2019-0150-PRY,2019,2019-0245-PRY,23.0
2083,2019-0150-PRY,2019,2019-0197-PRY,16.0
2084,2019-0245-PRY,2019,2019-0150-PRY,1.0
2085,2019-0245-PRY,2019,2019-0197-PRY,16.0
2086,2019-0197-PRY,2019,2019-0150-PRY,1.0
2087,2019-0197-PRY,2019,2019-0245-PRY,23.0
2088,1930-0034-ALB,1930,1930-0035-ALB,25.0
2089,1930-0034-ALB,1930,1931-0018-ALB,90.0
2090,1930-0035-ALB,1930,1930-0034-ALB,35.0
2091,1930-0035-ALB,1930,1931-0018-ALB,90.0
2092,1930-0029-CHN,1930,1930-0031-CHN,200.0
2093,1930-0031-CHN,1930,1930-0029-CHN,42.0
2094,1931-0018-ALB,1931,1930-0034-ALB,35.0
2095,1931-0018-ALB,1931,1930-0035-ALB,25.0
2096,1935-0032-CHN,1935,1936-0027-CHN,
2097,1936-0027-CHN,1936,1935-0032-CHN,100.0
2098,1936-0030-CHN,1936,1936-0032-CHN,30.0
2099,1936-0032-CHN,1936,1936-0030-CHN,115.0
2100,1948-0033-CHN,1948,1948-0034-CHN,110.0
2101,1948-0034-CHN,1948,1948-0033-CHN,800.0
2102,2015-0620-VNM,2015,2015-0252-VNM,7.0
2103,2016-0379-VNM,2016,2016-0268-VNM,1.0
2104,2016-0379-VNM,2016,2016-0362-VNM,34.0
2105,2016-0379-VNM,2016,2016-0371-VNM,25.0
2106,2016-0322-USA,2016,2016-0203-USA,25.0
2107,2016-0322-USA,2016,2016-0477-USA,8.0
2108,2016-0322-USA,2016,2016-0521-USA,22.0
2109,2016-0322-USA,2016,2016-0355-USA,49.0
2110,2016-0350-TWN,2016,2016-0256-TWN,3.0
2111,2016-0350-TWN,2016,2016-0342-TWN,
2112,2016-0331-USA,2016,2016-0292-USA,13.0
2113,2016-0573-VNM,2016,2016-0400-VNM,35.0
2114,2016-0573-VNM,2016,2016-0517-VNM,21.0
2115,2016-0477-USA,2016,2016-0322-USA,3.0
2116,2016-0477-USA,2016,2016-0521-USA,22.0
2117,2016-0477-USA,2016,2016-0355-USA,49.0
2118,2016-0477-USA,2016,2017-0039-USA,3.0
2119,2016-0477-USA,2016,2017-0062-USA,5.0
2120,2016-0477-USA,2016,2017-0070-USA,4.0
2121,2016-0477-USA,2016,2017-0022-USA,24.0
2122,2016-0451-COD,2016,2016-0507-COD,50.0
2123,2016-0521-USA,2016,2016-0322-USA,3.0
2124,2016-0521-USA,2016,2016-0477-USA,8.0
2125,2016-0521-USA,2016,2016-0355-USA,49.0
2126,2016-0521-USA,2016,2017-0039-USA,3.0
2127,2016-0521-USA,2016,2017-0062-USA,5.0
2128,2016-0521-USA,2016,2017-0564-USA,1.0
2129,2016-0521-USA,2016,2017-0070-USA,4.0
2130,2016-0521-USA,2016,2017-0563-USA,2.0
2131,2016-0521-USA,2016,2017-0108-USA,11.0
2132,2016-0521-USA,2016,2017-0022-USA,24.0
2133,2016-0342-TWN,2016,2016-0256-TWN,3.0
2134,2016-0342-TWN,2016,2016-0350-TWN,7.0
2135,2016-0355-USA,2016,2016-0322-USA,3.0
2136,2016-0355-USA,2016,2016-0477-USA,8.0
2137,2016-0355-USA,2016,2016-0521-USA,22.0
2138,2016-0355-USA,2016,2017-0039-USA,3.0
2139,2016-0355-USA,2016,2017-0022-USA,24.0
2140,2016-0362-VNM,2016,2016-0268-VNM,1.0
2141,2016-0362-VNM,2016,2016-0379-VNM,11.0
2142,2016-0362-VNM,2016,2016-0371-VNM,25.0
2143,2016-0371-VNM,2016,2016-0268-VNM,1.0
2144,2016-0371-VNM,2016,2016-0379-VNM,11.0
2145,2016-0371-VNM,2016,2016-0362-VNM,34.0
2146,2016-0523-ZWE,2016,2017-0091-ZWE,251.0
2147,2016-0378-THA,2016,2016-0360-THA,4.0
2148,2016-0360-THA,2016,2016-0378-THA,3.0
2149,2016-0360-THA,2016,2016-0472-THA,14.0
2150,2016-0360-THA,2016,2017-0006-THA,96.0
2151,2016-0472-THA,2016,2016-0360-THA,4.0
2152,2016-0472-THA,2016,2017-0006-THA,96.0
2153,2016-0550-USA,2016,2016-0012-USA,
2154,2016-0550-USA,2016,2016-0203-USA,25.0
2155,2016-0550-USA,2016,2016-0125-USA,6.0
2156,2016-0550-USA,2016,2016-0123-USA,1.0
2157,2016-0550-USA,2016,2016-0150-USA,2.0
2158,2016-0550-USA,2016,2016-0086-USA,1.0
2159,2016-0550-USA,2016,2016-0087-USA,
2160,2016-0550-USA,2016,2016-0181-USA,9.0
2161,2016-0550-USA,2016,2016-0085-USA,7.0
2162,2016-0550-USA,2016,2016-0010-USA,50.0
2163,2016-0550-USA,2016,2016-0051-USA,10.0
2164,2016-0463-USA,2016,2016-0297-USA,
2165,2016-0552-USA,2016,2015-0565-USA,31.0
2166,2016-0552-USA,2016,2016-0124-USA,9.0
2167,2016-0552-USA,2016,2016-0183-USA,15.0
2168,2016-0552-USA,2016,2016-0170-USA,11.0
2169,2016-0400-VNM,2016,2016-0573-VNM,8.0
2170,2016-0400-VNM,2016,2016-0497-VNM,27.0
2171,2016-0400-VNM,2016,2016-0517-VNM,21.0
2172,2016-0497-VNM,2016,2016-0400-VNM,35.0
2173,2016-0497-VNM,2016,2016-0517-VNM,21.0
2174,2016-0517-VNM,2016,2016-0573-VNM,8.0
2175,2016-0517-VNM,2016,2016-0400-VNM,35.0
2176,2016-0517-VNM,2016,2016-0497-VNM,27.0
2177,2016-0507-COD,2016,2016-0451-COD,
2178,2017-0039-USA,2017,2016-0477-USA,8.0
2179,2017-0039-USA,2017,2016-0521-USA,22.0
2180,2017-0039-USA,2017,2016-0355-USA,49.0
2181,2017-0039-USA,2017,2017-0062-USA,5.0
2182,2017-0039-USA,2017,2017-0564-USA,1.0
2183,2017-0039-USA,2017,2017-0070-USA,4.0
2184,2017-0039-USA,2017,2017-0563-USA,2.0
2185,2017-0039-USA,2017,2017-0108-USA,11.0
2186,2017-0039-USA,2017,2017-0022-USA,24.0
2187,2017-0383-VIR,2017,2017-0381-VIR,4.0
2188,2017-0136-USA,2017,2017-0282-USA,10.0
2189,2017-0136-USA,2017,2017-0058-USA,
2190,2017-0336-USA,2017,2017-0234-USA,
2191,2017-0336-USA,2017,2017-0362-USA,88.0
2192,2017-0336-USA,2017,2017-0203-USA,
2193,2017-0336-USA,2017,2017-0253-USA,
2194,2017-0336-USA,2017,2017-0512-USA,
2195,2017-0336-USA,2017,2017-0381-USA,97.0
2196,2017-0336-USA,2017,2017-0383-USA,4.0
2197,2017-0336-USA,2017,2017-0410-USA,
2198,2017-0542-USA,2017,2017-0512-USA,
2199,2017-0542-USA,2017,2017-0381-USA,97.0
2200,2017-0542-USA,2017,2017-0383-USA,4.0
2201,2017-0542-USA,2017,2017-0410-USA,
2202,2017-0542-USA,2017,2018-0111-USA,9.0
2203,2017-0542-USA,2017,2018-0045-USA,22.0
2204,2017-0542-USA,2017,2018-0046-USA,10.0
2205,2017-0062-USA,2017,2016-0477-USA,8.0
2206,2017-0062-USA,2017,2016-0521-USA,22.0
2207,2017-0062-USA,2017,2017-0039-USA,3.0
2208,2017-0062-USA,2017,2017-0564-USA,1.0
2209,2017-0062-USA,2017,2017-0070-USA,4.0
2210,2017-0062-USA,2017,2017-0203-USA,
2211,2017-0062-USA,2017,2017-0563-USA,2.0
2212,2017-0062-USA,2017,2017-0108-USA,11.0
2213,2017-0062-USA,2017,2017-0022-USA,24.0
2214,2017-0091-ZWE,2017,2016-0523-ZWE,31.0
2215,2017-0234-USA,2017,2017-0336-USA,
2216,2017-0234-USA,2017,2017-0564-USA,1.0
2217,2017-0234-USA,2017,2017-0362-USA,88.0
2218,2017-0234-USA,2017,2017-0203-USA,
2219,2017-0234-USA,2017,2017-0563-USA,2.0
2220,2017-0234-USA,2017,2017-0253-USA,
2221,2017-0234-USA,2017,2017-0381-USA,97.0
2222,2017-0234-USA,2017,2017-0108-USA,11.0
2223,2017-0234-USA,2017,2017-0383-USA,4.0
2224,2017-0564-USA,2017,2016-0521-USA,22.0
2225,2017-0564-USA,2017,2017-0039-USA,3.0
2226,2017-0564-USA,2017,2017-0062-USA,5.0
2227,2017-0564-USA,2017,2017-0234-USA,
2228,2017-0564-USA,2017,2017-0070-USA,4.0
2229,2017-0564-USA,2017,2017-0203-USA,
2230,2017-0564-USA,2017,2017-0563-USA,2.0
2231,2017-0564-USA,2017,2017-0253-USA,
2232,2017-0564-USA,2017,2017-0108-USA,11.0
2233,2017-0564-USA,2017,2017-0022-USA,24.0
2234,2017-0362-USA,2017,2017-0336-USA,
2235,2017-0362-USA,2017,2017-0234-USA,
2236,2017-0362-USA,2017,2017-0203-USA,
2237,2017-0362-USA,2017,2017-0253-USA,
2238,2017-0362-USA,2017,2017-0512-USA,
2239,2017-0362-USA,2017,2017-0381-USA,97.0
2240,2017-0362-USA,2017,2017-0383-USA,4.0
2241,2017-0362-USA,2017,2017-0410-USA,
2242,2017-0070-USA,2017,2016-0477-USA,8.0
2243,2017-0070-USA,2017,2016-0521-USA,22.0
2244,2017-0070-USA,2017,2017-0039-USA,3.0
2245,2017-0070-USA,2017,2017-0062-USA,5.0
2246,2017-0070-USA,2017,2017-0564-USA,1.0
2247,2017-0070-USA,2017,2017-0203-USA,
2248,2017-0070-USA,2017,2017-0563-USA,2.0
2249,2017-0070-USA,2017,2017-0108-USA,11.0
2250,2017-0070-USA,2017,2017-0022-USA,24.0
2251,2017-0316-THA,2017,2017-0465-THA,9.0
2252,2017-0337-VNM,2017,2017-0259-VNM,1.0
2253,2017-0337-VNM,2017,2017-0270-VNM,14.0
2254,2017-0337-VNM,2017,2017-0428-VNM,75.0
2255,2017-0337-VNM,2017,2017-0492-VNM,8.0
2256,2017-0259-VNM,2017,2017-0337-VNM,39.0
2257,2017-0259-VNM,2017,2017-0270-VNM,14.0
2258,2017-0270-VNM,2017,2017-0337-VNM,39.0
2259,2017-0270-VNM,2017,2017-0259-VNM,1.0
2260,2017-0270-VNM,2017,2017-0428-VNM,75.0
2261,2017-0428-VNM,2017,2017-0337-VNM,39.0
2262,2017-0428-VNM,2017,2017-0270-VNM,14.0
2263,2017-0428-VNM,2017,2017-0492-VNM,8.0
2264,2017-0465-THA,2017,2017-0316-THA,23.0
2265,2017-0465-THA,2017,2017-0516-THA,22.0
2266,2017-0203-USA,2017,2017-0336-USA,
2267,2017-0203-USA,2017,2017-0062-USA,5.0
2268,2017-0203-USA,2017,2017-0234-USA,
2269,2017-0203-USA,2017,2017-0564-USA,1.0
2270,2017-0203-USA,2017,2017-0362-USA,88.0
2271,2017-0203-USA,2017,2017-0070-USA,4.0
2272,2017-0203-USA,2017,2017-0563-USA,2.0
2273,2017-0203-USA,2017,2017-0253-USA,
2274,2017-0203-USA,2017,2017-0108-USA,11.0
2275,2017-0563-USA,2017,2016-0521-USA,22.0
2276,2017-0563-USA,2017,2017-0039-USA,3.0
2277,2017-0563-USA,2017,2017-0062-USA,5.0
2278,2017-0563-USA,2017,2017-0234-USA,
2279,2017-0563-USA,2017,2017-0564-USA,1.0
2280,2017-0563-USA,2017,2017-0070-USA,4.0
2281,2017-0563-USA,2017,2017-0203-USA,
2282,2017-0563-USA,2017,2017-0253-USA,
2283,2017-0563-USA,2017,2017-0108-USA,11.0
2284,2017-0563-USA,2017,2017-0022-USA,24.0
2285,2017-0253-USA,2017,2017-0336-USA,
2286,2017-0253-USA,2017,2017-0234-USA,
2287,2017-0253-USA,2017,2017-0564-USA,1.0
2288,2017-0253-USA,2017,2017-0362-USA,88.0
2289,2017-0253-USA,2017,2017-0203-USA,
2290,2017-0253-USA,2017,2017-0563-USA,2.0
2291,2017-0253-USA,2017,2017-0381-USA,97.0
2292,2017-0253-USA,2017,2017-0108-USA,11.0
2293,2017-0253-USA,2017,2017-0383-USA,4.0
2294,2017-0512-USA,2017,2017-0336-USA,
2295,2017-0512-USA,2017,2017-0542-USA,22.0
2296,2017-0512-USA,2017,2017-0362-USA,88.0
2297,2017-0512-USA,2017,2017-0381-USA,97.0
2298,2017-0512-USA,2017,2017-0383-USA,4.0
2299,2017-0512-USA,2017,2017-0410-USA,
2300,2017-0512-USA,2017,2018-0045-USA,22.0
2301,2017-0512-USA,2017,2018-0046-USA,10.0
2302,2017-0406-THA,2017,2017-0281-THA,
2303,2017-0381-USA,2017,2017-0336-USA,
2304,2017-0381-USA,2017,2017-0542-USA,22.0
2305,2017-0381-USA,2017,2017-0234-USA,
2306,2017-0381-USA,2017,2017-0362-USA,88.0
2307,2017-0381-USA,2017,2017-0253-USA,
2308,2017-0381-USA,2017,2017-0512-USA,
2309,2017-0381-USA,2017,2017-0383-USA,4.0
2310,2017-0381-USA,2017,2017-0410-USA,
2311,2017-0381-VIR,2017,2017-0383-VIR,3.0
2312,2017-0422-VNM,2017,2017-0352-VNM,1.0
2313,2017-0422-VNM,2017,2017-0406-VNM,14.0
2314,2017-0006-THA,2017,2016-0360-THA,4.0
2315,2017-0006-THA,2017,2016-0472-THA,14.0
2316,2017-0516-THA,2017,2017-0465-THA,9.0
2317,2017-0281-THA,2017,2017-0406-THA,
2318,2017-0108-USA,2017,2016-0521-USA,22.0
2319,2017-0108-USA,2017,2017-0039-USA,3.0
2320,2017-0108-USA,2017,2017-0062-USA,5.0
2321,2017-0108-USA,2017,2017-0234-USA,
2322,2017-0108-USA,2017,2017-0564-USA,1.0
2323,2017-0108-USA,2017,2017-0070-USA,4.0
2324,2017-0108-USA,2017,2017-0203-USA,
2325,2017-0108-USA,2017,2017-0563-USA,2.0
2326,2017-0108-USA,2017,2017-0253-USA,
2327,2017-0108-USA,2017,2017-0022-USA,24.0
2328,2017-0022-USA,2017,2016-0477-USA,8.0
2329,2017-0022-USA,2017,2016-0521-USA,22.0
2330,2017-0022-USA,2017,2016-0355-USA,49.0
2331,2017-0022-USA,2017,2017-0039-USA,3.0
2332,2017-0022-USA,2017,2017-0062-USA,5.0
2333,2017-0022-USA,2017,2017-0564-USA,1.0
2334,2017-0022-USA,2017,2017-0070-USA,4.0
2335,2017-0022-USA,2017,2017-0563-USA,2.0
2336,2017-0022-USA,2017,2017-0108-USA,11.0
2337,2017-0282-USA,2017,2017-0136-USA,20.0
2338,2017-0058-USA,2017,2017-0136-USA,20.0
2339,2017-0383-USA,2017,2017-0336-USA,
2340,2017-0383-USA,2017,2017-0542-USA,22.0
2341,2017-0383-USA,2017,2017-0234-USA,
2342,2017-0383-USA,2017,2017-0362-USA,88.0
2343,2017-0383-USA,2017,2017-0253-USA,
2344,2017-0383-USA,2017,2017-0512-USA,
2345,2017-0383-USA,2017,2017-0381-USA,97.0
2346,2017-0383-USA,2017,2017-0410-USA,
2347,2017-0410-USA,2017,2017-0336-USA,
2348,2017-0410-USA,2017,2017-0542-USA,22.0
2349,2017-0410-USA,2017,2017-0362-USA,88.0
2350,2017-0410-USA,2017,2017-0512-USA,
2351,2017-0410-USA,2017,2017-0381-USA,97.0
2352,2017-0410-USA,2017,2017-0383-USA,4.0
2353,2017-0410-USA,2017,2018-0045-USA,22.0
2354,2017-0410-USA,2017,2018-0046-USA,10.0
2355,2017-0252-USA,2017,2017-0434-USA,43.0
2356,2017-0434-USA,2017,2017-0252-USA,
2357,2017-0381-VGB,2017,2017-0383-VGB,
2358,2017-0383-VGB,2017,2017-0381-VGB,9.0
2359,2017-0281-VNM,2017,2017-0352-VNM,1.0
2360,2017-0281-VNM,2017,2017-0406-VNM,14.0
2361,2017-0352-VNM,2017,2017-0422-VNM,123.0
2362,2017-0352-VNM,2017,2017-0281-VNM,9.0
2363,2017-0352-VNM,2017,2017-0406-VNM,14.0
2364,2017-0406-VNM,2017,2017-0422-VNM,123.0
2365,2017-0406-VNM,2017,2017-0281-VNM,9.0
2366,2017-0406-VNM,2017,2017-0352-VNM,1.0
2367,2017-0492-VNM,2017,2017-0337-VNM,39.0
2368,2017-0492-VNM,2017,2017-0428-VNM,75.0
2369,2018-0227-VNM,2018,2018-0305-VNM,13.0
2370,2018-0227-VNM,2018,2018-0201-VNM,1.0
2371,2018-0305-VNM,2018,2018-0227-VNM,34.0
2372,2018-0305-VNM,2018,2018-0201-VNM,1.0
2373,2018-0305-VNM,2018,2018-0484-VNM,19.0
2374,2018-0111-USA,2018,2017-0542-USA,22.0
2375,2018-0111-USA,2018,2018-0129-USA,3.0
2376,2018-0111-USA,2018,2018-0045-USA,22.0
2377,2018-0111-USA,2018,2018-0046-USA,10.0
2378,2018-0111-USA,2018,2018-0206-USA,5.0
2379,2018-0111-USA,2018,2018-0170-USA,5.0
2380,2018-0204-VNM,2018,2018-0369-VNM,20.0
2381,2018-0369-VNM,2018,2018-0204-VNM,33.0
2382,2018-0258-USA,2018,2018-0409-USA,88.0
2383,2018-0344-USA,2018,2018-0342-USA,53.0
2384,2018-0344-USA,2018,2018-0373-USA,49.0
2385,2018-0344-USA,2018,2018-0279-USA,
2386,2018-0344-USA,2018,2018-0206-USA,5.0
2387,2018-0344-USA,2018,2018-0170-USA,5.0
2388,2018-0129-USA,2018,2018-0111-USA,9.0
2389,2018-0129-USA,2018,2018-0045-USA,22.0
2390,2018-0129-USA,2018,2018-0279-USA,
2391,2018-0129-USA,2018,2018-0046-USA,10.0
2392,2018-0129-USA,2018,2018-0206-USA,5.0
2393,2018-0129-USA,2018,2018-0170-USA,5.0
2394,2018-0419-USA,2018,2018-0331-USA,2.0
2395,2018-0045-USA,2018,2017-0542-USA,22.0
2396,2018-0045-USA,2018,2017-0512-USA,
2397,2018-0045-USA,2018,2017-0410-USA,
2398,2018-0045-USA,2018,2018-0111-USA,9.0
2399,2018-0045-USA,2018,2018-0129-USA,3.0
2400,2018-0045-USA,2018,2018-0046-USA,10.0
2401,2018-0457-USA,2018,2018-0342-USA,53.0
2402,2018-0457-USA,2018,2018-0373-USA,49.0
2403,2018-0457-USA,2018,2019-0089-USA,2.0
2404,2018-0457-USA,2018,2019-0045-USA,10.0
2405,2018-0457-USA,2018,2019-0046-USA,22.0
2406,2018-0457-USA,2018,2019-0007-USA,13.0
2407,2018-0457-USA,2018,2019-0081-USA,28.0
2408,2018-0342-USA,2018,2018-0344-USA,
2409,2018-0342-USA,2018,2018-0457-USA,2.0
2410,2018-0342-USA,2018,2018-0373-USA,49.0
2411,2018-0342-USA,2018,2018-0279-USA,
2412,2018-0201-VNM,2018,2018-0227-VNM,34.0
2413,2018-0201-VNM,2018,2018-0305-VNM,13.0
2414,2018-0373-USA,2018,2018-0344-USA,
2415,2018-0373-USA,2018,2018-0457-USA,2.0
2416,2018-0373-USA,2018,2018-0342-USA,53.0
2417,2018-0373-USA,2018,2018-0279-USA,
2418,2018-0373-USA,2018,2019-0045-USA,10.0
2419,2018-0373-USA,2018,2019-0046-USA,22.0
2420,2018-0373-USA,2018,2019-0007-USA,13.0
2421,2018-0279-USA,2018,2018-0344-USA,
2422,2018-0279-USA,2018,2018-0129-USA,3.0
2423,2018-0279-USA,2018,2018-0342-USA,53.0
2424,2018-0279-USA,2018,2018-0373-USA,49.0
2425,2018-0279-USA,2018,2018-0206-USA,5.0
2426,2018-0279-USA,2018,2018-0170-USA,5.0
2427,2018-0387-SDN,2018,2018-0221-SDN,
2428,2018-0387-SDN,2018,2018-0292-SDN,23.0
2429,2018-0221-SDN,2018,2018-0387-SDN,23.0
2430,2018-0221-SDN,2018,2018-0292-SDN,23.0
2431,2018-0292-SDN,2018,2018-0387-SDN,23.0
2432,2018-0292-SDN,2018,2018-0221-SDN,
2433,2018-0364-TUN,2018,2018-0388-TUN,7.0
2434,2018-0388-TUN,2018,2018-0364-TUN,6.0
2435,2018-0046-USA,2018,2017-0542-USA,22.0
2436,2018-0046-USA,2018,2017-0512-USA,
2437,2018-0046-USA,2018,2017-0410-USA,
2438,2018-0046-USA,2018,2018-0111-USA,9.0
2439,2018-0046-USA,2018,2018-0129-USA,3.0
2440,2018-0046-USA,2018,2018-0045-USA,22.0
2441,2018-0331-USA,2018,2018-0419-USA,5.0
2442,2018-0206-USA,2018,2018-0111-USA,9.0
2443,2018-0206-USA,2018,2018-0344-USA,
2444,2018-0206-USA,2018,2018-0129-USA,3.0
2445,2018-0206-USA,2018,2018-0279-USA,
2446,2018-0206-USA,2018,2018-0170-USA,5.0
2447,2018-0170-USA,2018,2018-0111-USA,9.0
2448,2018-0170-USA,2018,2018-0344-USA,
2449,2018-0170-USA,2018,2018-0129-USA,3.0
2450,2018-0170-USA,2018,2018-0279-USA,
2451,2018-0170-USA,2018,2018-0206-USA,5.0
2452,2018-0409-USA,2018,2018-0258-USA,14.0
2453,2018-0386-VEN,2018,2018-0290-VEN,
2454,2018-0290-VEN,2018,2018-0386-VEN,2.0
2455,2018-0484-VNM,2018,2018-0305-VNM,13.0
2456,2018-0253-COD,2018,2018-0363-COD,2287.0
2457,2018-0363-COD,2018,2018-0253-COD,33.0
2458,2019-0086-USA,2019,2019-0090-USA,1.0
2459,2019-0086-USA,2019,2019-0116-USA,5.0
2460,2019-0387-CHN,2019,2019-0291-CHN,6.0
2461,2019-0387-CHN,2019,2019-0424-CHN,
2462,2019-0387-CHN,2019,2019-0472-CHN,3.0
2463,2019-0089-USA,2019,2018-0457-USA,2.0
2464,2019-0089-USA,2019,2019-0045-USA,10.0
2465,2019-0089-USA,2019,2019-0160-USA,8.0
2466,2019-0089-USA,2019,2019-0250-USA,3.0
2467,2019-0089-USA,2019,2019-0046-USA,22.0
2468,2019-0089-USA,2019,2019-0184-USA,5.0
2469,2019-0089-USA,2019,2019-0007-USA,13.0
2470,2019-0089-USA,2019,2019-0081-USA,28.0
2471,2019-0045-USA,2019,2018-0457-USA,2.0
2472,2019-0045-USA,2019,2018-0373-USA,49.0
2473,2019-0045-USA,2019,2019-0089-USA,2.0
2474,2019-0045-USA,2019,2019-0160-USA,8.0
2475,2019-0045-USA,2019,2019-0046-USA,22.0
2476,2019-0045-USA,2019,2019-0184-USA,5.0
2477,2019-0045-USA,2019,2019-0007-USA,13.0
2478,2019-0045-USA,2019,2019-0081-USA,28.0
